,cri,gfz,jpl,mas,csr,grace_median,gldas_sm,tc_sm,gldas_swe,fldas_swe,res_ts,swe,sm,grace,t,adj
2003-11-30,-11.34723599264885,-62.63879663992278,-41.01744033042576,-10.011487383988591,-38.24419636284607,-38.24419636284607,1.1861586657451195,1.9746859002960027,0.00014629464394389484,3.134801741522822e-05,26.73040217256,8.882133067956153e-05,1.5804222830205612,-36.561769997509884,-36.561769997509884,-36.561769997509884
2003-12-31,12.326582442816362,14.735153730169266,-18.980094059128813,10.566918236898362,-19.861478825831153,10.566918236898362,1.289060308530428,4.625072557055676,0.009086971037581246,0.04649302621136034,26.44126952664,0.02778999862447079,2.957066432793052,9.451705555752083,9.451705555752083,9.451705555752083
2004-01-31,,,,,,,2.134701524523866,11.487828193442171,0.060301471423210316,0.14830284486413411,28.48498553424,0.10430215814367222,6.8112648589830185,,8.73050314483853,15.821344281125869
2004-02-29,49.060149426112666,8.60667774550894,7.571390935555779,41.5474382552242,10.590677106312656,10.590677106312656,2.8633096682495602,11.857496963739314,0.2071099666172672,0.3740189897826043,30.33096112956,0.29056447819993575,7.360403315994437,8.009300733924976,8.009300733924976,8.009300733924976
2004-03-31,20.588280898858148,20.28377495482536,19.892527905015992,17.400197890558207,19.86765961851983,19.892527905015992,3.167360457919453,13.065482573545708,0.22327753206262752,0.366629315563444,33.27335242728,0.2949534238130358,8.116421515732581,16.189729461944744,16.189729461944744,16.189729461944744
2004-04-30,11.775781118519962,14.149047598726977,5.067378395492852,9.73278729649477,11.337775377251523,11.337775377251523,3.2555508478332325,11.361948003156842,0.10989947802690538,0.2786013057928514,35.49355105284,0.1942503919098784,7.308749425495037,10.025951873832229,10.025951873832229,10.025951873832229
2004-05-31,-7.418709950808862,-1.0806430369235684,-5.581604366015669,-6.614294357192958,-5.1288867569839285,-5.581604366015669,2.819639972085731,8.534102699640039,0.003864565874579951,0.06245791220575501,35.99992913028,0.03316123904016748,5.676871335862885,-4.295015200953811,-4.295015200953811,-4.295015200953811
2004-06-30,-20.233882248528968,-24.342578407593106,-25.12803922300555,-17.778413445519657,-20.54273990718556,-20.54273990718556,2.3080305994852743,6.0555958702160035,0.0004496446775421755,0.0075702115349944865,35.0117253948,0.004009928106268331,4.1818132348506385,-18.030326759759415,-18.030326759759415,-18.030326759759415
2004-07-31,-32.861559293096526,-39.75659887812558,-41.493216225217786,-28.912022548170167,-41.03035748765983,-39.75659887812558,1.866313774028103,4.056723593697951,0.0001098346820240696,0.00042606242098412744,31.39423322436,0.0002679485515040985,2.961518683863027,-34.9150701771432,-34.9150701771432,-34.9150701771432
2004-08-31,-31.552715893265617,-40.76187216630947,-55.72756798473969,-27.943952550893144,-35.306431027419336,-35.306431027419336,1.4627770654835317,2.998689482478444,0.00010776446568968284,0.0,27.0825274086,5.388223284484142e-05,2.230733273980988,-30.263725735458635,-30.263725735458635,-30.263725735458635
2004-09-30,-36.210856475800334,-25.498594367395167,-50.74024690426077,-31.408533919141117,-50.71169570627496,-36.210856475800334,1.2240251615781867,2.4264234632289994,0.0001395315769651808,0.0,24.19396641156,6.97657884825904e-05,1.8252243124035932,-32.916802400738575,-32.916802400738575,-32.916802400738575
2004-10-31,-23.479884409785594,-41.94466438729531,-41.677050094719554,-20.570482997637843,-50.1491673700737,-41.677050094719554,1.1274933319126175,2.0500026138346366,0.0002583659137540129,0.00012138183551673372,22.83534369816,0.0001898738746353733,1.5887479728736271,-40.08207114987574,-40.08207114987574,-40.08207114987574
2004-11-30,-15.5588091219567,-29.582859698974506,-26.18285534332155,-13.589607970012667,-35.414693386895685,-26.18285534332155,1.305433640726168,4.695084507679521,0.014422740352703871,0.03257602116651895,22.40272155732,0.02349938075961141,3.0002590742028445,-27.185053810695745,-27.185053810695745,-27.185053810695745
2004-12-31,18.86120094106552,-14.141951316236614,-10.976104352493271,15.867607095596743,-16.797356738227403,-10.976104352493271,1.9796156599231758,6.427413797524129,0.03973227798400155,0.09770594717820211,22.84173805848,0.06871911258110183,4.203514728723652,-12.66359623999557,-12.66359623999557,-12.66359623999557
2005-01-31,31.382433331580717,16.13082707708907,23.557355086675354,26.68327050027022,20.045648140178397,23.557355086675354,2.411291937393965,12.275791969921352,0.06604897704878486,0.14721217114888774,24.74504703768,0.1066305740988363,7.343541953657659,18.476107421023617,18.476107421023617,18.476107421023617
2005-02-28,45.5587592282159,55.41734519449761,39.630393511910576,38.79816641527019,42.053929273765704,42.053929273765704,3.2392493931501947,14.019233380334855,0.36296821936875284,0.4692368165536201,29.29470718068,0.41610251796118647,8.629241386742525,35.909097753818486,35.909097753818486,35.909097753818486
2005-03-31,46.375494998327504,42.66436030954383,43.62693443907825,39.65715824795902,49.79217895655829,43.62693443907825,3.4677769327117045,14.272993763658068,0.3002528382091746,0.4374091450662564,31.45819656324,0.3688309916377155,8.870385348184886,41.269572621399355,41.269572621399355,41.269572621399355
2005-04-30,45.302814250192675,55.15259301988952,51.57687305924017,38.636453019476306,49.062588537731855,49.062588537731855,3.584436410633553,13.762198338495326,0.17760116890176075,0.3872179373647463,35.0226663624,0.28240955313325355,8.673317374564439,45.78160815069676,45.78160815069676,45.78160815069676
2005-05-31,24.79645823179112,48.50107849668036,47.75456187664532,21.145220259145468,50.81914938488132,47.75456187664532,3.559371433075614,11.823982754052164,0.10677815732937919,0.328549417877937,36.784934304480004,0.2176637876036581,7.691677093563889,47.03867998109546,47.03867998109546,47.03867998109546
