,gldas_ssr,gldas_bfr,gldas_qsm,gldas,fldas_r,tc_r,p_prism,p_chirps,p_persiann,p_trmm,p_daymet,gldas_sm,tc_sm,gldas_m,fldas_aet,gldas_aet,modis_aet,tc_aet,nldas_etr,gldas_etr,gmet_eto,gmet_etr,modis_pet,tc_pet,et_multiplier,storage_km3,q_out,q_in,aet_mean,pet_mean,p_mean,sm_mean,r_mean,r_eff,et_eff,c2vsim,cv_ds
2004-06-30,2.180794208078025e-05,0.09448563848514427,2.9597419372506904e-05,0.09453704384659756,0.0009779814515530837,0.0009236348928,0.022514142117538695,0.1772814809718895,0.06664151938434719,0.04456001700330328,0.0066603358821627455,8.342884092175556,1.980916694099125,5.174467782126465,0.45735320941281254,0.5966498119306263,0.7129615041423562,0.2173065525095404,7.801284912990225,8.263213725570546,4.818392382893513,6.486724912487958,4.487899389824593,3.567388358266209,0.9756080846144151,1.52353652244,4.91411771208,1.83550236102144,0.49606776949883385,4.840101260868068,0.06353149907184827,5.166089522800382,0.48298525530309766,-0.27234575710807163,5.336169030366902,-1.6479818323532527,-6.326773143200794
2004-07-31,5.868167395357936e-06,0.07518871392803197,2.802220547233461e-05,0.07522260430089966,0.00011445252235974484,0.0,0.0014175532207514393,0.0617124866525909,0.026955885370880332,0.0040114721264686085,2.27000112e-05,7.12450041338842,1.5446187974302623,4.9318081199613495,0.2967140841223695,0.33257193795773904,0.5781571739736345,0.11709728693268079,8.507574564888438,8.675178385288094,5.1532429830123245,6.8452999051802355,4.792767426500667,3.9243670389190517,1.0168792527597144,1.19808282444,1.8792487183200002,1.937599258493952,0.33113512074660595,5.17891933840307,0.018824019476378257,4.533642443593344,0.5032340788293028,-0.4261793773284488,5.510054459149676,-1.2534288954557269,-3.9717450434630046
2004-08-31,2.754385100963344e-05,0.06195469179808586,0.00013130641499282822,0.062113542064088326,0.00021116742349016932,0.0,0.0028531189176553735,0.10695206011079883,0.0340853660884293,0.006233284474432104,0.0009920355888000001,6.303295698375164,1.2818867169111345,4.697057780811663,0.1552910981677712,0.17829635827852863,0.42893381146784637,0.07394225316161257,7.886657806742023,7.951098095011773,4.708495548944606,6.391443777138387,4.475072192849315,3.566250648855783,1.0313834597469165,1.1024733226799999,1.091136408,1.3991070564790271,0.20911588026893968,4.785315541947023,0.03022317303602312,4.094080065365987,0.3653579414916514,-0.29924930663588944,4.994431422215962,-1.862830596322965,-3.755707779221904
2004-09-30,0.00030024730320185307,0.05199609327524885,3.907664016674895e-05,0.05233541721861746,0.003850549762809345,0.00030377722177254903,0.1351467534440391,0.3158068460187059,0.15214979417243696,0.08524739486248802,0.12403416045796825,5.766143157856703,1.1030346930621742,4.4410119852601415,0.1159574508514811,0.10247037250301542,0.3378892490519091,0.10308676012995766,5.850317116538322,6.2482186077849695,3.423928420752018,4.873121834519102,3.414177575321921,2.5452122219719895,0.9511324557892792,1.02276214464,1.1893349842799998,1.0236131313610752,0.1648509581340908,3.5641100131412577,0.16247698979112762,3.7700632787263397,0.27002571889106863,-0.2133585524563121,3.7289609712753484,-2.3422095001360503,-3.058452150832429
2004-10-31,0.18309546563551896,0.061829848186047365,0.013055369367784727,0.257980683189351,0.32109026143304853,0.22431838305179608,3.7952012258732273,3.890402685766656,5.932284213900374,4.619715977341263,4.328633068056417,7.127439817457471,1.6958941646213523,4.87480312721105,0.2226807970650711,0.21811935860826748,0.4223008589338102,1.0875170929125901,2.8224366435023565,2.736730100809958,1.6148556581753255,2.3081643033315755,1.6610739437396111,1.2270298295768993,0.7826578890883579,0.97254840732,1.61756593632,0.7628956563437569,0.4876545268799347,1.7027809337058528,4.513247434187588,4.566045703096624,0.3915712460044881,0.5208269522286072,2.1904354605857876,-2.3567376535820586,1.1139442525797607
2004-11-30,0.028082146743667304,0.12689953682669214,0.018670517777732803,0.17365220134809223,0.13745313577789567,0.13955324921976472,1.9151012430829537,1.9117179986740531,2.043097111047507,2.0922306896218754,2.141891023735038,10.572625064589886,2.284823198725221,5.663039402759228,0.3545008043776783,0.35204709165090914,0.3157260746354447,0.5354988017643924,1.1206941190161621,1.1671996837349545,0.6096431935405179,0.8733443456614626,0.6735047460105767,0.4826113220134297,0.6387537695425878,0.9583140481200001,1.4149458771599999,0.5596555105115136,0.38944319310710607,0.6597759018064967,2.0208076132322854,6.173495888691445,0.2525785242143166,0.5156375768290148,1.0492190949136027,0.42209363266556466,-1.2243391505103074
2004-12-31,0.6094521617033883,0.2890268082666941,0.1457152704423156,1.044194240412398,0.5416432954186676,1.5113942096634985,5.976423431463606,6.42289549520581,8.634975059039817,6.874187250894591,5.982896657666006,13.276039854337471,6.1027367020925505,6.50478132611031,0.34148421018332226,0.287513613384747,0.3596041248920597,0.5554669065127656,0.7099352500640551,0.6714214888769121,0.37950923061545966,0.5627441049350973,0.6279274545405006,0.297108551486501,0.5340437053233513,1.09888019544,1.1146724398799999,0.7799856679166975,0.3860172137432236,0.46682233539438966,6.778275578853966,8.627852627513443,0.9693043533528154,3.3797041025974224,0.8528395491376133,0.26085812380006246,3.965130724963869
2005-01-31,0.26225654337981597,2.1141418019875724,0.3416949364501289,2.7180932818175174,0.587837206462953,2.7367347359503063,5.698295939043515,6.029495910114749,7.839632030659389,6.689733033286625,6.565117008421831,18.59246998082367,8.021815691196538,8.451615485650175,0.4717673426651639,0.3654680943660015,0.47754712545400474,0.42430489580483766,0.6815450292988249,0.5285120894148455,0.36653091813926536,0.49141403341005807,0.6307627203823299,0.24716845890592465,0.5805560669234872,1.42761865068,0.9816650579999999,1.0598807650535425,0.43477186457250194,0.4339690327093945,6.564454784305222,11.68863371922346,1.7756364973210799,5.337833102890941,0.8687408972818964,1.020780544000445,4.160046544447931
2005-02-28,0.2519208215109124,1.9933652779903612,0.08500050557729176,2.330286605078565,0.42010385775323206,1.348221869682447,3.668860859928613,4.738738662429236,5.55506939883326,4.678067625962252,4.672850353881466,17.094357877271428,8.200030198261159,7.8896341279367,0.7331065739696798,0.5977207034932054,0.7359985393121884,0.6997279422106605,1.0133058672810928,0.9089077456501741,0.6335617494165028,0.8383022865039952,0.8469181097705627,0.43736395016739993,0.611898138446928,1.539968943,0.9262139645999999,1.137613406646989,0.6916384397464336,0.6890365239646152,4.662717380206965,11.061340734489763,1.3090564347903084,4.201754282208273,1.3806749637110487,1.6345613423509349,5.317440985746911
2005-03-31,0.3456145862656461,2.0141641083492625,0.04951502377442071,2.4092937183893293,0.8792873090229982,0.8726880259533805,4.006123098167456,5.079094993400534,5.820263008426419,5.034725818345552,4.966462137193196,18.80874235250246,7.637362654392724,8.712007961494477,1.0807088397433435,1.1876682432106138,0.9676635186248285,1.197619165697606,1.7533747381737277,1.8686121804045002,1.2128930015545891,1.5819764179762226,1.5039327953858401,0.9292640943200123,0.6413157444469975,1.7815941067200003,1.40755239804,2.189677962871297,1.108414941819098,1.3070165773091662,4.981333811106632,11.71937098946322,1.587736754059251,5.537550143638113,2.4154315191282643,1.6350310782363522,4.0361091921754575
2005-04-30,0.11208420920478998,1.5929276477751613,0.029406173162755525,1.7344180301427068,0.22746580753019482,0.16767473856752946,1.6636946057279318,2.091810539012692,2.5153740466380152,2.104717190269043,1.9349544879703633,17.518546721720273,6.117497680473953,8.151259467854928,1.3650331705515741,1.6173673586240027,0.7771100514685492,1.1023308493896284,2.633767789669696,3.1856951713146286,1.8491722764577354,2.405058103721502,1.5656077048721293,1.465506825566305,0.7060725476896347,2.02216957896,2.93287746648,2.0691081782055933,1.2154603575084386,1.8213362276544178,2.0621101739236094,10.595767956683051,1.049666688611506,2.926362230606448,3.0367965851628567,1.8824960608235415,0.09423854963802158
2005-05-31,0.16745897538112378,0.865174120493091,0.018966809161669262,1.051599905035884,0.2739790959735196,0.1503893510384941,2.5661882225509816,2.1742226502352473,3.688847515511307,3.488246373910885,3.581751468387867,16.835669898843474,4.532950613722052,7.876741833327423,1.2019913087660241,1.7020829618542175,1.0334755959498791,1.00425250562048,4.151881720535042,4.709916762349218,3.003784758731189,3.881473839425997,3.0009170096570177,2.409639995344067,0.8208978041460654,2.32625570292,1.9116658062,4.715541911671603,1.23545059304765,3.0739539007895678,3.0998512461192576,9.74845411529765,1.5478775659298751,2.8096134221149702,4.309404493837218,1.166499568063955,3.685428141108919
2005-06-30,0.01972592615597077,0.31124120797426924,0.0009080027696300895,0.33187513689987014,0.0058768077575588554,0.03728737550657255,0.605791805464801,0.25913219574797003,0.8988303794475123,0.7752484488132672,0.7802014677577827,13.127819475782257,3.1112238140930013,6.652852480952585,0.8003196614966654,1.3922838388328107,0.8429243754267107,0.5137519280995388,6.163894001934555,6.899374696971195,4.140473500942227,5.44016983839295,4.308057293718948,3.365109605837767,0.9756080846144151,2.29394469432,2.95550689056,3.1565849243904003,0.8873199509639313,4.313452559722973,0.6638408594462666,7.630631923609282,0.8829060611386005,0.24036687148603197,5.200772510686904,0.8253371003984284,-1.3028143559832692
2005-07-31,1.3212679823887109e-05,0.15797833361665276,8.17689803339078e-06,0.15799972319451003,0.0006492624936383173,0.0,0.0009850173203646466,0.05484836561029242,0.02775919912392107,0.005235089701476974,7.93748736e-05,10.208441661433103,2.1317219038878625,5.917643793330555,0.5559286520190792,0.9470736538179627,0.4620980561189146,0.25260164782401257,8.45189541416374,8.894117830478544,5.444688558248625,7.291981503914501,4.966690859456274,4.065416360732236,1.0168792527597144,2.02820869704,2.2300578312,2.3115353781279757,0.5544255024449922,5.442194320587909,0.017781409325931023,6.085935786217173,0.617546090954031,-0.3853608876102208,5.996619823032901,-0.262574908489114,-3.469382641152855
2005-08-31,0.0002621016900366668,0.10532751407061917,3.7995238993693024e-07,0.10558999571304578,0.00017643299286667063,0.0003078782976,0.015800864569034286,0.09956753971628465,0.07814398778286541,0.03091266978319572,0.011498155152121568,8.102603347265351,1.6552411531966749,5.321768118823261,0.31887316667424837,0.42935571994225047,0.45556102125045966,0.14488926621133807,8.071640495875599,8.265931204124142,5.032422577211627,6.9689858931456445,4.509456648833698,3.5992886180109323,1.0313834597469165,1.6850570280000001,3.9265738883999997,1.6448717469404162,0.33716979351957416,5.027538434300476,0.047184643400700325,5.026537539761763,0.43773651348598214,-0.32410810803633655,5.36470822782005,-0.9159134363535486,-5.758939296897541
2005-09-30,0.0014430981560432999,0.08131291453201245,5.615294133996913e-05,0.08281216562939571,0.0035834500154305225,0.0014011418503529411,0.11811512432563283,0.34180878321441654,0.3006472713977743,0.14505178337933988,0.14706347253164856,6.996027771752855,1.3711649410397366,4.896302023696719,0.1744243947674352,0.2156995014731322,0.4610436969026259,0.1295441645222651,5.2603465646246566,5.651524387096675,3.1615565213780457,4.402778601431726,3.274502980565609,2.373009031749079,0.9511324557892792,1.48891273884,2.44041057648,1.1713891583149056,0.24517793941636462,3.3029617837811154,0.21053728696976243,4.421164912163103,0.3147964789525212,-0.2096426610241191,3.54813972319748,-1.146641918046953,-3.4903104586816305
2005-10-31,0.0038732390095552547,0.07384146542959215,0.00037699440384171524,0.07809169884298912,0.013677980922896196,0.03042242518236863,0.4850650767070127,0.8268086108712417,0.8823073242125968,0.5999634154606203,0.6589898247202352,7.212901119474004,1.1852405601581177,5.025399370695726,0.15211074259607868,0.2139948731555503,0.30192932677270595,0.22843858481232315,3.0971304645057445,3.405697851021273,1.7880238268897484,2.5843426061453796,1.4635628393973634,1.3245452182751054,0.7826578890883579,1.35063346344,1.63013139708,0.9526361343086592,0.22411838183416452,1.7901186226768993,0.6906268503943414,4.474513683442616,0.26870705981422827,-0.12306756589180265,2.0142370045110636,-1.3740057582999725,-1.647467852953347
2005-11-30,0.07078289892183288,0.0792841357309673,0.023704100111656603,0.1737711347644568,0.12956601671543355,0.10383048205653334,1.6025281851214181,2.278724730950214,3.025324874022759,2.082099355888563,2.50776262776648,8.247725020230526,1.6511177906292458,5.168994662499761,0.2466254702178812,0.2681951945326727,0.3228092063262118,0.39424488717332085,1.481487423941978,1.5563364010321121,0.8144322918342541,1.2296747590402697,1.180524294121735,0.5814772588047024,0.6387537695425878,1.28954043252,1.4158820884799999,0.7437442859366401,0.30796868956252166,0.9515271509502403,2.299287954749887,5.022612491119845,0.2877279798682659,0.2688163542026739,1.2594958405127619,0.2515119395693546,0.16837651480480242
2005-12-31,1.0260000994926632,0.7129998083473799,0.1596123093435789,1.898612217183622,0.9262156161599304,2.914201307878902,8.103422672160915,10.373094104482801,12.758927747576655,10.633075293386073,10.763208644037837,12.194412157426195,6.463288885882479,6.362340055920035,0.3666606027567573,0.2920230392032856,0.34067250008144323,0.5391754382761663,0.711329915479871,0.6516341280589487,0.38869703294332203,0.5708994337226252,0.5928544574743329,0.29418751500537677,0.5340437053233513,1.5854202140399998,1.3977116946,3.3190726507425783,0.3846328950794131,0.4616596097864142,10.526345692328857,8.340013699742903,2.264525447991258,5.661181326818365,0.8462925048658273,0.2676953843765659,10.25265860145381
2006-01-31,0.6220243947674383,4.302889248311636,0.15709550057431304,5.082009143653386,0.9256997818289542,2.303382973094651,5.1917612300077485,5.650093224198722,7.234898729298222,6.1231838121529245,5.767591294341349,18.470544556536026,7.438011594745174,8.456394078102587,0.5057496308542343,0.41933412764722433,0.43785050662671066,0.6188831632889978,0.7890273808030225,0.7466433227452904,0.4612339447068977,0.6585316822846478,0.658508026255613,0.3612195252683058,0.5805560669234872,1.15343084844,1.10897992968,6.4610225268203525,0.49545435710429175,0.5348732946288661,5.993505657999793,11.454983409794595,3.693028606349336,6.299926620745786,1.0303276517331579,1.4405542034883183,11.325268865304633
2006-02-28,0.2522279144965216,1.3504535088550744,0.10342983095108414,1.7061112543026802,0.5522322077279731,0.6854234868274197,2.2679012561885767,2.770405734687667,3.7513571111919557,3.1240747238023725,3.0479294035375357,15.623323718309173,7.183244028437685,7.233036786046428,0.5959934635519802,0.6228738239241393,0.5105606368613396,0.6488931293159906,1.1822723752378341,1.3104931687326546,0.7872123612782279,1.1177209136355282,1.0955233691880815,0.561859696042068,0.611898138446928,1.25682607596,1.04154187764,2.9437943664384,0.5945802634133625,0.8905790850359765,2.9923336458816214,10.013201510931095,1.4718903288241183,3.368329053835941,1.485159348449339,1.9208718291201876,6.2197037863983
2006-03-31,0.8135741542210675,3.4605782331931394,0.5035381545054141,4.77769054191962,1.1688004925467441,3.082193713087749,6.345077206973126,7.629215066514119,9.304160923166304,8.082501110608638,8.113467677668986,18.938597201886672,7.515638685159103,8.558350124962068,0.8885626207514361,0.93657846688682,0.7762342500074918,1.041142402802949,1.3886290202096188,1.39903988065451,0.934587101775781,1.2207559952774343,1.0799984542409846,0.7492909461124747,0.6413157444469975,1.77786282972,3.6550244998800006,5.258183254327298,0.9106294351121742,0.9961581243516686,7.8948843969862335,11.670862004002615,3.5717170004703527,7.376565119149319,1.9067875594638428,1.2473255050799708,8.98427534560852
2006-04-30,0.772415203129717,4.873969858624351,0.15981792117902766,5.806202982933096,1.3510776673403189,2.066339112662839,5.746205919542616,5.4256144280709995,7.802696352160104,6.91977368308429,6.202808978494337,19.35038451023086,7.37222486771672,8.81733537868096,1.2676427384331506,1.218797141533909,0.8661602459382965,1.4461074028234793,2.1822096132913194,2.0050488847298453,1.5831557253910578,1.9950646253246955,1.458011006090383,1.2735708751758243,0.7060725476896347,2.0066314313999998,11.003220102119998,8.770800116708353,1.1996768821822088,1.57745055799549,6.41941987227047,11.846648252209514,4.498604969911152,11.095439791789499,2.777127440177699,1.859545759735738,5.503922566705378
2006-05-31,0.01800130132256114,0.7283961092024529,0.0023439650607731646,0.7487413755857872,0.11289945958019279,0.07622277587425882,0.99951699287066,0.9012447445157283,1.2858845389010185,1.184133545319934,1.234518607004067,16.283896618468823,4.572878457451219,7.797337794451012,1.3252701034552934,1.7367161067057786,1.0383354277980363,1.075278976084731,4.622839443190586,5.036097656659161,3.3996797552216,4.474459294728947,3.1924519126380706,2.529686956951395,0.8208978041460654,2.30157130116,3.78529232268,5.8067936443146255,1.2939001535109598,3.3990694798850036,1.1210596857222817,9.55137095679035,1.6861643138387161,1.4423149092702587,4.692969633395963,2.038893732969882,2.136093113458823
2006-06-30,0.0038223327167978965,0.23834167690623176,4.981273072326985e-05,0.2422138223537529,0.008260617848720907,0.004134962778352942,0.06985916773705618,0.18993699420104343,0.11749021161078037,0.09936160170918429,0.06810307335818137,12.338403695839638,2.882996495923803,6.460223631394351,0.9631218065374753,1.4217562598226905,0.7356173717443766,0.47814010266162205,6.895799862201447,7.5445974856342355,4.7788648862431105,6.413337749864163,4.47064974645029,3.6086001599563695,0.9756080846144151,2.25122928192,8.622091807919999,3.663098136861696,0.8996588851915411,4.817863135628483,0.10895020972324913,7.227207941052598,0.9794268849606307,-0.33050526265749547,5.717522020820024,0.3586909224441115,-7.213633562216694
2006-07-31,2.2229745822117624e-05,0.15012080611744394,2.0070798777674845e-08,0.15014305593406482,8.526050170483009e-05,0.0,0.02036584864708761,0.061341088467861925,0.06744131151969605,0.023666168257795366,0.008813628360105883,9.450154657615142,2.022665563861634,5.740228590394718,0.5660586643864616,0.9258593911770052,0.4521631106228707,0.24145654941696001,8.489731444430396,9.361400798353445,5.488285213836317,7.440136518865615,4.878889249753343,4.065704288841775,1.0168792527597144,1.9694703794400001,13.108745792519999,2.235387968085197,0.5463844289008244,5.468253817824262,0.03632560905050937,5.737682937290498,0.5964040711302417,-0.43851299889961903,6.014638246725086,-0.5080105025954254,-14.483982484737034
2006-08-31,1.871256883668457e-05,0.11093328755729101,7.36564448705406e-08,0.11095207378257257,0.00012025505825067012,0.0,0.001664617194088175,0.09133063792174595,0.10134215945572136,0.005919649978136325,0.004868484713026471,7.6151718004390885,1.5927392942802825,5.2165795963948325,0.2922499970311445,0.3822085299127461,0.5058303604217977,0.12411019431534433,7.559218226021452,8.233004135293058,4.571008347809103,6.158662778267129,4.548132868648457,3.5432524548222326,1.0313834597469165,1.71675376356,6.24191576028,1.7445922160984069,0.32609977042025823,4.705264112386731,0.04102510985254366,4.808163563704735,0.46391613623480754,-0.3645019731155559,5.031363882806989,-1.1245088501591454,-7.841510191435469
2006-09-30,1.291456730546126e-06,0.08704188745257216,2.849605462109022e-07,0.08704346386984892,0.0003598376694375621,0.0,0.0005556638659172714,0.23994056834878064,0.006825274295050424,0.0006633513414596774,0.0009824463540843136,6.626748055154958,1.3261826848486904,4.820343691823258,0.15022404986016114,0.1591874188389441,0.42386346822234355,0.07882671303860705,5.878546450142712,6.3456672008699515,3.402752597631639,4.812740472469229,3.2173736824600607,2.456602539729549,0.9511324557892792,1.485294942,2.78226709152,1.233851156780544,0.203025412490014,3.4723673230726195,0.049793460841058464,4.257758143942302,0.3303136145799576,-0.25057336947525444,3.6753927355626335,-1.2938734317413036,-4.06183735355864
2006-10-31,0.0019963053327781716,0.0780815952479025,0.00021646502357670973,0.08029436560425737,0.010072262704408272,0.002470370781866667,0.32902718360141825,0.6409399106592845,0.5011503750729328,0.38633949145000945,0.41751935080546465,6.801089482678456,1.1413559617680564,4.938391290907682,0.19788322141873743,0.16253935581212559,0.2765922113218761,0.17234058292244084,3.1125451229912087,3.2935036508165814,1.6697084184621203,2.4098484983339565,1.5989332686178979,1.2654810199277406,0.7826578890883579,1.31360932776,1.56415501884,0.9483632705461248,0.20233884286879497,1.7359928013354289,0.45499526231782195,4.293612245118065,0.2603000674091643,-0.15470324048548445,1.9383316442042238,-1.4999347693610616,-1.7029965497068764
2006-11-30,0.06348446028532301,0.0972262475164776,0.07299436376003106,0.23370507156183168,0.10742196690609428,0.10279798152734118,1.5640689031194766,2.626247438448274,2.773109012771162,2.0314402800978515,2.1294487808174,8.073655094239225,1.5797142646366371,5.145841267183749,0.22196322936539153,0.23638869688361758,0.31855551273482047,0.42447252557824,1.3432401715320867,1.360834212071989,0.7140296610789691,1.0430929301148022,1.0720076726401764,0.5274451452417483,0.6387537695425878,1.2804077466,1.52593440756,0.7838246811515904,0.3003449911405174,0.839143852268924,2.224862883050833,4.933070208686537,0.3069374252867144,0.4495566992790119,1.1394888434094415,-0.4659441961248376,0.043945356111223965
2006-12-31,0.1610186421931573,0.29584363419343096,0.19392961947353005,0.6507918958601183,0.29707743324310004,0.2324617793013961,3.3581393789945206,4.394262137515856,4.935469731912061,4.2730307238375085,4.152831095984522,10.746138491905265,3.2337105802095443,5.952281786200389,0.3415544046880091,0.2738016031472504,0.295517031979771,0.5051338607656157,0.7318222347304716,0.7846292903135118,0.4503943378079954,0.6933416691083906,0.7002569998626379,0.32140341512852455,0.5340437053233513,1.2910280094,1.39588367724,0.9789113827362816,0.35400172514516154,0.5413491054768872,4.222746613648893,6.644043619438399,0.539810622785224,0.981606698831816,0.8953508306220488,0.2765073982236572,1.7286404377564877
2007-01-31,0.010964947552249969,0.4613317572446989,0.08326618466386104,0.5555628894608099,0.04518311328134639,0.037442590041349026,0.5505239513907868,1.0789606181771636,1.2246840168028834,0.8409897159472317,0.6949821037862441,12.763904254075607,3.0266843541018105,6.507774445908469,0.30966764585264067,0.3543241640792081,0.31594411413905577,0.2717287534543812,0.8761022087685253,1.1165429254860828,0.5857609128842827,0.8947598511578405,0.87624190995618,0.3432454782123719,0.5805560669234872,1.26568739628,0.93163757616,0.8083132228638721,0.3129161693813214,0.6750020380526688,0.878028081220862,7.432787684695295,0.3616254539118443,0.6181946078058078,0.9879182074339902,0.7627810141884765,-0.634992477734308
2007-02-28,0.5012947788595539,0.8914014671216288,0.06271373391549231,1.455409979896675,0.5537255021914944,0.6102309851457256,4.403049784870963,5.68383440985563,6.950829306486911,6.239436391872717,5.67237536900861,13.43244198844129,4.515029617659986,6.439687281849228,0.5151968023719502,0.45815925966545257,0.5036917313419546,0.6355674148944315,1.0438952556667205,0.9621114755888099,0.641026902040509,0.8860932549898607,0.9959470799656581,0.47845343419098174,0.611898138446928,1.44247838424,0.94189396236,1.0111485834381313,0.5281538020684472,0.7503801677967524,5.789905052418965,8.129052962650167,0.9076287626680066,2.406650721253331,1.2785339698651996,0.7229296299065027,4.615198200385031
2007-03-31,0.007429221778487159,0.6747663736862459,0.07825241929791658,0.7604480147626497,0.10100225015666942,0.03415458317251765,0.5483912771958867,1.337170187754201,0.8334562135782344,0.6510431790626364,0.7503782355054768,14.598570510697002,3.4752799327079407,7.096243886829292,0.8850451600603905,1.0476480193364448,0.7172189125913098,0.49368488097711694,2.2271598143637124,2.3825926715750745,1.5488377076884834,2.1061805163491787,1.816142471548035,1.0955813488788129,0.6413157444469975,1.64873350896,1.33633002936,0.927986534793216,0.7858992432413154,1.6416855111161275,0.8240878186192871,8.390031443411411,0.4558978457212632,1.7015251561026006,2.4275847543574427,0.8211263597622747,-2.02317619006492
2007-04-30,0.04639677649474682,0.22268427186128295,0.01884931103738307,0.2879303593934128,0.1581601759138197,0.09988516910180394,1.3284324477929115,1.9623253458821157,2.0714300927712666,1.782810611743584,1.6489097098728078,12.266635210656895,2.89468782334193,6.280216969324566,0.8388902063617816,1.1583885753803556,0.575597392851426,0.6359843490679468,3.2240314630249243,3.543642040616333,2.142421041839956,2.895868754555931,1.689226147724531,1.5558490920937587,0.7060725476896347,1.7389761392400003,1.09544988756,1.0012845942466562,0.8022151309153774,2.070841259053544,1.758781641612537,7.147180001107798,0.3868150746639232,0.6866392395473007,2.8730563899689217,-0.032455288249366276,0.3309838450178073
2007-05-31,0.0033354189380161606,0.13983848847218205,0.005086409638784628,0.14826031704898285,0.00872711041048147,0.015361051479341177,0.29495395775684285,0.46730135857335875,0.5699559038018538,0.39385488449395967,0.3771027690666158,10.434555027552134,2.0902837007757555,5.856645174560922,0.6204238170027794,0.9525032873226104,0.7174971675648001,0.26230817944435453,5.590986861572593,6.495086374128283,3.6250527646359503,4.860960711268109,3.464271073472308,2.6481086123576243,0.8208978041460654,1.7749937552400001,1.65599870616,1.2765103607061503,0.638183112833636,3.649598290433498,0.4206337747385261,6.127161300962936,0.36221470991123894,-0.0023383947942517413,4.287781403267134,-0.4449226816677765,-2.900420179926357
2007-06-30,0.001577908285150442,0.08286864798053,1.7184294434394587e-05,0.08446374056011484,0.0011172542003934519,0.0003078782976,0.02825948345821163,0.17657187798504542,0.12559475159036834,0.0865114420811561,0.059363582340154916,7.930780588642778,1.5586828551738228,5.072749738787986,0.4011814807322789,0.5265636894456521,0.6132482955276047,0.12427136658893805,7.692433091473436,8.746037506388056,4.868827540956719,6.625987414933639,4.682604105274353,3.6272115305679415,0.9756080846144151,1.54946797248,1.47068560488,1.4472428618207231,0.41631620807361847,4.951157647933163,0.09526022749098728,4.854071060868196,0.38328293371970784,-0.266630885030205,5.367473856006782,-1.8550752707396896,-3.4137574150006227
2007-07-31,0.0003067883279098653,0.06519144966910874,7.810052881795827e-06,0.0655060480499004,0.00018981476886670268,0.007218240387513726,0.1416890962465305,0.07956958305862516,0.11701699858366843,0.14648967075546665,0.1774571242419011,6.8334684712664036,1.256936174618102,4.865972991989664,0.25849759060138977,0.3083966244252022,0.5170317698437522,0.10359297791237021,8.458559327518682,9.268804024220428,5.273193585585422,7.1169915822642675,4.8280876662595205,4.001260382417495,1.0168792527597144,1.21929991392,1.1089108548,1.6027239987910655,0.2968797406956786,5.3048833041316765,0.13244449457723836,4.318792545958057,0.4189095254993366,-0.34058878502456186,5.601763044827355,-1.5209984303992314,-3.6911493072895754
2007-08-31,5.664795213874466e-05,0.05438395384705517,7.063260527818254e-06,0.05444766505972173,4.4717528773929874e-05,0.0012552618947764707,0.030623334523594288,0.09048533380101481,0.09002095933933643,0.032723225770740334,0.013902294958991118,6.099546631390708,1.0688703564257882,4.65760961364574,0.1380178365537361,0.16982392602447247,0.44382985791287216,0.08601634358573179,8.06202128964002,8.542620063013619,5.017758076906933,6.953762596367443,4.588703321856204,3.6315963797656177,1.0313834597469165,1.0237489286399999,0.8335080747600001,1.2246733085718526,0.2094219910192031,5.047955093724049,0.05155102967873539,3.9420088671540783,0.3201052382637812,-0.25927024199658566,5.257377084743252,-2.040257492693854,-3.922220918904904
2007-09-30,0.003385331179386525,0.046115346543456344,0.0003110883379868236,0.049811766060829696,0.004063684022129018,0.012476503618258824,0.32628235726351756,0.38335337999579056,0.4785286541387863,0.3764739179704305,0.4141962838768899,5.6728310215536535,0.9363519827739106,4.432142924510664,0.09866115202846405,0.13712268678313375,0.4581823804697099,0.14182133489744314,5.338589388586125,5.819062246110869,3.1461435435136473,4.382252488455997,3.089587351593448,2.4006317581135264,0.9511324557892792,0.91979616816,0.97104972912,0.8342961549262847,0.20894688854468768,3.2546537854191544,0.395766918649083,3.6804419762794094,0.22516202715687555,-0.12280051596311868,3.463600673963842,-2.413830213012261,-2.61390565099693
2007-10-31,0.03858023584870758,0.049205051695561594,0.0022357230113544454,0.09002101055562362,0.09597561158304929,0.09917010388229022,1.338506288602103,1.5038909176782391,2.118106829644993,1.6186574608010922,1.5273651864678128,6.725908468770131,0.8722576280206558,4.788201011733517,0.17274957074788255,0.28271121908905467,0.28644931989022127,0.46061525860070907,2.860156819637857,3.117218590230808,1.6067819956425116,2.2995794824933946,1.4931852874404645,1.2841429144372454,0.7826578890883579,0.85246542888,1.5143372286,0.8786752007675904,0.3006313420819669,1.670922420003404,1.6213053366388483,4.128789036174768,0.2909604816971384,0.03934719716194851,1.971553762085371,-2.1877492959956726,-1.075966292197153
